,year,id,wrkstat,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income72,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,cappun2,gunlaw,courts,relig,denom,other,fund,attend,racmar,racdin,racpush,racseg,raclive,racclos,racdis,racinteg,racobjct,racschol,racfew,rachaf,racmost,busing,racpres,racjob,happy,health,helpful,fair,trust,satjob,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,fework,fepres,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,premarsx,news,coop2,comprend,povline,incdef,realinc,coninc,ethnic,ethnum,workdy,workhr,spdays,sphour,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,cohort,marcohrt,formwt,sample,oversamp,wtss,wtssnr,wtssall,fileversion
217,1972,218,7,1.0,630.0,18.0,2.0,779.0,1,8300.0,1.0,3,1,26.0,12.0,9070.0,3,1,4,17.0,,,,,,,,,0.0,1,1,,,,1,1,753.0,17.0,2.0,607.0,9620.0,1.0,3,1,25.0,16.0,4870.0,3,1,,0.0,1,1,,,,1,1,6.0,1.0,22.0,9.0,7.0,3.0,,0.0,0.0,0.0,,2,2,6.0,3,1.0,1,3.0,2,0,1,0,1,0.0,0.0,1.0,3,1,1,751,6.6,7.9,5.63,1.92,2.55,19.2,,,,,,,6.58,7.86,6.72,2.17,2.94,23.0,7.0,2.0,,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,,1.0,18.0,,1.0,0.0,,,,,,,,,,1.0,,,,1.0,,,2.0,2.0,2.0,3.0,2.0,,2.0,3.0,2.0,2.0,,,,,1.0,1.0,,2.0,1.0,,2.0,2.0,2.0,2.0,,,4.0,2.0,1.0,1.0,1.0,3.0,2707.0,3704.0,1.0,1.0,,,,,5600.0,9711.0,,15.8,17.2,9.0,23.3,24.1,18.9,,,,,,,1950.0,1967.0,,1,1.0,,,0.4446,7222.1
218,1972,219,5,1.0,751.0,17.0,2.0,68.0,1,6730.0,1.0,3,1,41.0,43.0,770.0,3,1,1,21.0,2.0,7.0,1.0,912.0,26.0,2.0,838.0,4020.0,1.0,3,1,33.0,24.0,8190.0,3,1,801.0,41.0,,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,7.0,2.0,63.0,4.0,,,8.0,0.0,0.0,0.0,0.0,1,2,1.0,5,3.0,1,2.0,3,0,1,0,2,0.0,0.0,2.0,3,1,1,751,6.89,7.98,5.3,2.25,3.32,20.5,3.28,7.68,1.64,3.6,6.4,30.2,1.68,7.97,1.51,3.84,6.62,30.9,0.0,1.0,1.0,,1.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,,,2.0,1.0,28.0,,2.0,7.0,,,,,,,,,,,,,,1.0,,,2.0,4.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,3.0,1.0,2.0,1.0,5.0,4.0,8122.0,11111.0,1.0,1.0,,,,,9595.0,6110.0,5520.0,27.2,21.5,30.8,39.9,45.2,40.3,,,,13.6,22.3,4.1,1909.0,1930.0,,1,1.0,,,0.8893,7222.1
219,1972,220,5,1.0,715.0,32.0,2.0,478.0,0,9130.0,,6,2,35.0,29.0,,7,3,1,22.0,2.0,7.0,2.0,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,7.0,2.0,70.0,6.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,1,2,3.0,6,3.0,1,2.0,2,0,0,0,2,0.0,1.0,2.0,3,1,1,751,6.87,7.95,3.13,2.94,3.33,29.1,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,0.0,2.0,,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,18.0,,1.0,7.0,,,,,,,,,,1.0,,,,2.0,,,2.0,3.0,2.0,1.0,2.0,,2.0,2.0,3.0,3.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,,,2.0,1.0,1.0,1.0,5.0,4.0,8122.0,11111.0,,4.0,,,,,9852.0,6110.0,,32.0,25.4,39.4,39.9,45.2,40.3,,,,,,,1902.0,1924.0,,1,1.0,,,0.8893,7222.1
220,1972,221,5,1.0,715.0,32.0,1.0,417.0,1,9130.0,1.0,3,1,35.0,29.0,6170.0,3,1,1,22.0,2.0,7.0,1.0,602.0,27.0,2.0,258.0,8140.0,1.0,3,1,38.0,35.0,3580.0,3,1,415.0,40.0,2.0,67.0,6230.0,1.0,3,1,44.0,49.0,770.0,3,1,,0.0,1,1,,,,1,1,1.0,6.0,68.0,11.0,,,11.0,0.0,0.0,0.0,0.0,1,1,6.0,3,1.0,1,3.0,2,0,0,0,2,0.0,1.0,3.0,3,1,1,751,6.87,7.95,3.13,2.94,3.33,29.1,6.65,8.0,4.59,2.42,3.24,30.3,3.27,7.84,1.26,3.87,7.61,38.7,7.0,2.0,,,1.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,18.0,,1.0,0.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,3.0,3.0,,2.0,2.0,3.0,3.0,,,,,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,8.0,4.0,,,2.0,1.0,1.0,1.0,3.0,5.0,13537.0,18519.0,8.0,1.0,,,,,9852.0,9540.0,8493.0,32.0,25.4,39.4,28.7,25.7,30.3,,,,28.4,21.7,33.8,1904.0,1926.0,,1,1.0,,,0.8893,7222.1
221,1972,222,2,,305.0,48.0,2.0,878.0,1,5120.0,1.0,3,1,45.0,48.0,9170.0,3,1,1,21.0,2.0,1.0,,265.0,47.0,2.0,717.0,4810.0,1.0,3,1,47.0,61.0,6990.0,3,1,245.0,50.0,2.0,67.0,6260.0,1.0,3,1,28.0,23.0,770.0,3,1,,0.0,1,1,,,,1,1,4.0,2.0,43.0,12.0,,11.0,14.0,1.0,,0.0,1.0,2,1,5.0,2,1.0,1,3.0,4,0,0,2,2,0.0,2.0,,2,5,3,29,3.12,7.91,7.96,3.98,5.01,45.9,1.86,5.65,8.0,4.21,6.18,49.7,1.21,3.95,7.41,4.94,7.32,60.1,5.0,1.0,5.0,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,,2.0,,2.0,2.0,2.0,,,2.0,7.0,2.0,3.0,,4.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,,,3.0,1.0,2.0,1.0,4.0,,,,15.0,1.0,,,1.0,1.0,3310.0,2190.0,4410.0,38.3,56.1,27.9,25.2,20.4,26.6,,,,57.8,75.9,54.7,1929.0,1950.0,,1,1.0,,,0.8893,7222.1
222,1972,223,1,,145.0,43.0,2.0,857.0,1,2320.0,1.0,3,1,64.0,91.0,7860.0,3,1,1,35.0,2.0,1.0,,245.0,50.0,2.0,208.0,800.0,1.0,3,1,60.0,85.0,770.0,3,1,245.0,50.0,1.0,319.0,140.0,1.0,3,1,50.0,62.0,1680.0,3,1,,0.0,1,1,,,,1,1,1.0,1.0,53.0,17.0,4.0,4.0,16.0,4.0,0.0,0.0,1.0,2,1,5.0,2,3.0,1,4.0,3,0,0,1,2,0.0,2.0,10.0,2,5,3,29,0.89,2.2,7.91,4.93,7.28,49.1,1.21,3.95,7.41,4.94,7.32,60.1,1.97,5.59,7.18,4.37,6.61,48.3,6.0,1.0,2.0,,1.0,4.0,2.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,,,2.0,6.0,2.0,3.0,2.0,2.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,3.0,7.0,60915.0,83333.0,15.0,1.0,1.0,1.0,1.0,1.0,1320.0,2190.0,2190.0,82.5,99.0,65.6,68.0,69.9,82.6,,,,76.3,93.7,72.3,1919.0,1954.0,,1,1.0,,,0.8893,7222.1
223,1972,224,7,1.0,75.0,62.0,2.0,838.0,0,3255.0,,6,2,64.0,87.0,8190.0,6,2,1,24.0,2.0,1.0,,280.0,34.0,2.0,357.0,,,7,3,,,2190.0,6,2,640.0,26.0,2.0,48.0,6840.0,,6,2,40.0,42.0,380.0,6,2,,,4,2,,,,4,2,5.0,3.0,44.0,12.0,5.0,5.0,16.0,1.0,0.0,0.0,3.0,2,1,3.0,2,2.0,1,,5,0,1,2,2,0.0,1.0,,2,5,3,29,2.88,6.44,7.99,4.19,6.91,53.8,3.53,5.62,7.86,3.4,4.1,37.5,5.67,8.0,3.69,2.83,4.12,26.5,5.0,1.0,2.0,,1.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,,,2.0,7.0,,3.0,3.0,3.0,1.0,2.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,8.0,2.0,,,,1.0,2.0,1.0,4.0,,,,15.0,1.0,,,1.0,1.0,710.0,7110.0,4510.0,84.2,97.8,80.3,42.2,22.9,68.5,,,,,,,1928.0,1952.0,,1,1.0,,,0.8893,7222.1
224,1972,225,3,,382.0,36.0,2.0,857.0,1,4600.0,1.0,3,1,35.0,28.0,8470.0,3,1,1,20.0,2.0,1.0,,205.0,50.0,2.0,609.0,520.0,1.0,3,1,45.0,49.0,5380.0,3,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,0.0,3.0,37.0,15.0,,14.0,16.0,1.0,,1.0,3.0,2,1,3.0,2,2.0,5,2.0,5,0,1,2,2,0.0,2.0,7.0,2,5,3,29,3.38,5.81,7.89,3.66,3.58,29.1,1.2,5.09,7.93,4.43,6.61,50.7,,,,,,,5.0,1.0,2.0,,1.0,5.0,2.0,1.0,,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,48.0,,3.0,7.0,2.0,3.0,3.0,3.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,3.0,2.0,1.0,3.0,1.0,3.0,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,,3.0,1.0,2.0,1.0,3.0,6.0,37226.0,50926.0,8.0,2.0,,,1.0,1.0,1393.0,,4220.0,21.8,45.4,6.9,,,,,,,50.0,64.6,47.6,1935.0,1955.0,,1,1.0,,,0.8893,7222.1
225,1972,226,1,,770.0,20.0,2.0,529.0,1,9620.0,1.0,3,1,25.0,16.0,4190.0,3,1,1,23.0,2.0,1.0,,385.0,40.0,2.0,717.0,5010.0,1.0,3,1,25.0,12.0,6990.0,3,1,660.0,29.0,2.0,219.0,8220.0,1.0,3,1,44.0,47.0,3670.0,3,1,,0.0,1,1,,,,1,1,4.0,4.0,55.0,12.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,1,1,6.0,2,1.0,1,2.0,7,0,0,1,6,0.0,5.0,,2,5,3,29,6.81,7.92,6.9,2.07,2.36,25.3,6.37,5.88,2.72,3.1,3.31,35.7,7.0,8.0,4.25,2.35,2.91,25.9,5.0,1.0,2.0,,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,48.0,,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,,1.0,1.0,2.0,2.0,4.0,,,,,3.0,1.0,2.0,1.0,1.0,9711.0,8730.0,3800.0,23.3,24.1,18.9,25.1,22.0,24.7,,,,26.8,46.3,12.7,1917.0,1940.0,,1,1.0,,,2.6679,7222.1
226,1972,227,1,,233.0,50.0,1.0,287.0,1,50.0,1.0,3,1,53.0,73.0,1270.0,3,1,1,21.0,2.0,7.0,1.0,280.0,34.0,2.0,657.0,4760.0,1.0,3,1,31.0,18.0,5170.0,3,1,441.0,45.0,2.0,139.0,,1.0,2,1,,,,2,1,,0.0,1,1,,,,1,1,5.0,2.0,52.0,14.0,8.0,,12.0,1.0,0.0,,1.0,1,1,5.0,2,1.0,2,3.0,2,0,0,0,2,0.0,2.0,10.0,2,5,3,29,1.11,1.97,7.97,5.0,7.7,60.8,3.53,5.62,7.86,3.4,4.1,37.5,1.12,4.02,3.81,4.27,7.51,46.4,6.0,1.0,2.0,,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,48.0,,3.0,6.0,2.0,3.0,1.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,4.0,1.0,1.0,1.0,3.0,7.0,60915.0,83333.0,24.0,1.0,1.0,1.0,,,4210.0,7000.0,4510.0,73.9,86.3,79.7,,,,,,,39.7,55.9,30.9,1920.0,1941.0,,1,1.0,,,0.8893,7222.1
227,1972,228,3,,430.0,49.0,2.0,69.0,0,6355.0,,6,2,49.0,54.0,770.0,6,2,1,24.0,2.0,7.0,1.0,305.0,48.0,2.0,707.0,5120.0,,6,2,45.0,48.0,6870.0,6,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,3.0,2.0,64.0,10.0,,3.0,13.0,0.0,,0.0,1.0,1,1,6.0,2,1.0,5,2.0,2,0,0,0,2,0.0,1.0,10.0,2,5,3,29,2.12,7.77,1.25,3.96,6.95,43.8,3.12,7.91,7.96,3.98,5.01,45.9,,,,,,,5.0,1.0,3.0,,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,,,3.0,2.0,1.0,3.0,1.0,4.0,2.0,,,,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,3.0,1.0,2.0,1.0,3.0,7.0,60915.0,83333.0,11.0,1.0,,,,,8550.0,,3310.0,45.4,43.9,55.3,,,,,,,38.3,56.1,27.9,1908.0,1932.0,,1,1.0,,,0.8893,7222.1
228,1972,229,1,,280.0,34.0,2.0,368.0,1,4850.0,1.0,3,1,45.0,55.0,2290.0,3,1,1,35.0,1.0,2.0,,305.0,48.0,2.0,828.0,5120.0,1.0,3,1,45.0,48.0,7970.0,3,1,280.0,34.0,2.0,368.0,4850.0,1.0,3,1,45.0,55.0,2290.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,,12.0,12.0,9.0,12.0,1.0,1.0,0.0,1.0,1,1,3.0,2,2.0,1,3.0,2,0,0,0,2,0.0,2.0,8.0,2,5,3,29,3.53,5.62,7.86,3.4,4.1,37.5,3.12,7.91,7.96,3.98,5.01,45.9,3.53,5.62,7.86,3.4,4.1,37.5,5.0,1.0,2.0,,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,50.0,,3.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,4.0,1.0,1.0,1.0,3.0,7.0,43994.0,60185.0,,3.0,1.0,1.0,,,4510.0,4510.0,3310.0,62.0,73.0,68.1,62.0,73.0,68.1,,,,38.3,56.1,27.9,,,,1,1.0,,,0.8893,7222.1
229,1972,230,5,1.0,610.0,36.0,2.0,379.0,1,8740.0,1.0,3,1,39.0,38.0,2380.0,3,1,5,,,,,,,,,,0.0,1,1,,,,1,1,283.0,29.0,2.0,609.0,4760.0,1.0,3,1,31.0,18.0,5380.0,3,1,,0.0,1,1,,,,1,1,7.0,0.0,64.0,11.0,6.0,,,0.0,0.0,0.0,,1,1,3.0,3,1.0,1,2.0,2,0,0,0,2,0.0,1.0,4.0,3,7,5,44,4.62,7.93,4.96,2.87,3.95,34.4,,,,,,,3.95,5.88,7.85,3.14,3.59,30.7,1.0,1.0,1.0,,2.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,,,2.0,7.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,3.0,3.0,3.0,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,4.0,,,1.0,1.0,1.0,1.0,3.0,5.0,18951.0,25926.0,14.0,1.0,,,,,9490.0,4510.0,,38.1,42.3,38.5,39.7,55.9,30.9,,,,,,,1908.0,,,1,1.0,,,0.8893,7222.1
230,1972,231,1,,76.0,37.0,2.0,838.0,0,,,7,3,,,8190.0,6,2,5,,,,,,,,,,,4,2,,,,4,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,0.0,0.0,27.0,16.0,,12.0,,3.0,,1.0,,2,1,6.0,3,2.0,5,3.0,3,0,0,0,3,2.0,1.0,5.0,3,7,5,44,2.5,4.35,8.0,4.28,6.56,56.0,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,,2.0,1.0,2.0,,2.0,,,2.0,1.0,2.0,3.0,3.0,3.0,,,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,6.0,24366.0,33333.0,11.0,2.0,1.0,1.0,,,760.0,,,,,,,,,,,,,,,1945.0,,,1,1.0,,,1.3339,7222.1
231,1972,232,1,,245.0,50.0,2.0,189.0,1,140.0,1.0,3,1,50.0,62.0,3360.0,3,1,1,20.0,,7.0,1.0,395.0,36.0,2.0,197.0,5820.0,1.0,3,1,37.0,29.0,3170.0,3,1,545.0,35.0,2.0,379.0,8965.0,1.0,3,1,35.0,28.0,2380.0,3,1,,0.0,1,1,,,,1,1,2.0,2.0,28.0,14.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,3.0,3,1.0,1,3.0,4,1,1,0,2,0.0,2.0,6.0,3,7,5,44,1.21,3.95,7.41,4.94,7.32,60.1,3.93,7.86,7.67,3.41,3.46,40.6,5.64,7.8,2.39,3.75,6.27,42.4,4.0,1.0,2.0,,1.0,4.0,2.0,1.0,4.0,2.0,,,,1.0,2.0,3.0,1.0,60.0,68.0,1.0,8.0,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,6.0,30458.0,41667.0,11.0,1.0,1.0,1.0,,,2190.0,9690.0,3990.0,68.0,69.9,82.6,26.8,24.3,26.7,,,,35.1,56.7,21.1,1944.0,1964.0,,1,1.0,,,0.8893,7222.1
232,1972,233,2,,505.0,34.0,2.0,858.0,0,4410.0,,6,2,38.0,30.0,7870.0,6,2,5,,,,,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,3.0,0.0,22.0,15.0,13.0,14.0,,1.0,1.0,1.0,,1,1,2.0,3,2.0,1,2.0,4,0,0,0,4,3.0,1.0,1.0,3,7,5,44,3.0,8.0,2.0,3.89,6.11,37.9,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,4.0,3.0,,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,,1.0,38.0,,2.0,5.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,2707.0,3704.0,19.0,1.0,,,,,8620.0,6110.0,,29.7,62.2,10.3,39.9,45.2,40.3,,,,,,,1950.0,,,1,1.0,,,1.7786,7222.1
233,1972,234,7,1.0,602.0,27.0,2.0,188.0,1,7720.0,1.0,3,1,27.0,12.0,3090.0,3,1,1,18.0,1.0,1.0,,452.0,31.0,2.0,379.0,8740.0,1.0,3,1,39.0,38.0,2380.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,180.0,3,1,,0.0,1,1,,,,1,1,6.0,3.0,61.0,14.0,8.0,5.0,13.0,1.0,0.0,0.0,1.0,2,1,3.0,2,3.0,1,4.0,2,0,0,0,2,0.0,1.0,7.0,3,7,5,44,6.65,8.0,4.59,2.42,3.24,30.3,3.31,7.45,5.53,3.41,5.42,38.9,1.68,7.97,1.51,3.84,6.62,30.9,2.0,1.0,1.0,,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,48.0,,3.0,7.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,,,2.0,1.0,1.0,1.0,3.0,7.0,37226.0,50926.0,8.0,1.0,,,1.0,4.0,8493.0,6110.0,9490.0,23.3,28.2,15.9,39.9,45.2,40.3,,,,38.1,42.3,38.5,1911.0,1929.0,,1,1.0,,,0.8893,7222.1
234,1972,235,7,1.0,142.0,60.0,2.0,857.0,1,2310.0,1.0,3,1,61.0,85.0,7860.0,3,1,2,27.0,2.0,,,,,,,,0.0,1,1,,,,1,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,180.0,3,1,,0.0,1,1,,,,1,1,7.0,2.0,82.0,15.0,,,,1.0,0.0,0.0,,2,1,2.0,3,2.0,8,3.0,1,0,0,0,1,,0.0,3.0,3,7,5,44,1.97,2.03,8.0,4.99,6.14,63.6,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,5.0,1.0,2.0,,2.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,,1.0,1.0,2.0,1.0,60.0,40.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,,,,,2.0,2.0,,2.0,1.0,2.0,,2.0,4.0,4.0,,,1.0,1.0,1.0,1.0,3.0,5.0,13537.0,18519.0,14.0,1.0,,,,,1330.0,6110.0,,80.9,98.9,60.7,39.9,45.2,40.3,,,,,,,1890.0,1917.0,,1,1.0,,,0.4446,7222.1
235,1972,236,2,,912.0,26.0,2.0,669.0,0,4020.0,,6,2,33.0,24.0,,7,3,5,,,,,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,5.0,0.0,22.0,12.0,7.0,4.0,,1.0,0.0,0.0,,1,1,2.0,3,2.0,1,4.0,3,0,0,0,3,2.0,1.0,1.0,3,7,5,44,3.28,7.68,1.64,3.6,6.4,30.2,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,3.0,3.0,,,1.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,70.0,,2.0,8.0,2.0,3.0,4.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2707.0,3704.0,19.0,1.0,,,,,5520.0,6110.0,,13.6,22.3,4.1,39.9,45.2,40.3,,,,,,,1950.0,,,1,1.0,,,1.3339,7222.1
236,1972,237,1,,690.0,32.0,2.0,389.0,1,8340.0,1.0,3,1,29.0,18.0,1770.0,3,1,1,15.0,2.0,1.0,,245.0,50.0,1.0,67.0,6230.0,1.0,3,1,44.0,49.0,6890.0,3,1,,,,,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,4.0,4.0,30.0,10.0,,,5.0,0.0,,,0.0,2,1,3.0,7,1.0,8,3.0,6,0,4,0,2,0.0,2.0,7.0,7,10,6,1,6.51,8.0,4.74,2.18,3.18,23.5,1.97,5.59,7.18,4.37,6.61,48.3,,,,,,,3.0,2.0,,1.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,,1.0,3.0,1.0,1.0,3.0,6.0,37226.0,50926.0,,3.0,1.0,1.0,1.0,1.0,8340.0,,2190.0,9.0,16.0,1.5,39.9,45.2,40.3,,,,28.7,25.7,30.3,1942.0,1957.0,,1,1.0,,,0.8893,7222.1
