,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,vote72,pres72,if72who,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun2,gunlaw,courts,grass,relig,denom,other,fund,attend,postlife,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,racmar,racdin,racpush,racopen,raclive,racclos,racdis,racinteg,rachome,happy,hapmar,health,life,helpful,fair,trust,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,aged,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,classy,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,aborct,xmarsex,homosex,porninf,pornmorl,pornrape,pornout,pornlaw,xmovie,strike,civright,antiwar,prowar,school,hit,hitage,hitnum,gun,gunage,gunnum,hitok,hitmarch,hitdrunk,hitchild,hitbeatr,hitrobbr,polhitok,polabuse,polmurdr,polescap,polattak,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,povline,incdef,realinc,coninc,ethnic,ethnum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,uswar,usintl,usun,commun,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
936,1973,937,7,,,1.0,283.0,29.0,2.0,609.0,1,4760.0,1.0,3,1,31.0,18.0,5380.0,3,1,1,18.0,2.0,1.0,44.0,,,631.0,32.0,2.0,628.0,7810.0,1.0,3,1,28.0,19.0,4970.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,3.0,4.0,27.0,12.0,,12.0,14.0,1.0,,1.0,1.0,2,1,6.0,3,1.0,5.0,2.0,1.0,1.0,1.0,3.0,6.0,3,1,0,2,0.0,1.0,10.0,3,1,1,3367,3.95,5.88,7.85,3.14,3.59,30.7,6.18,7.67,4.42,3.07,5.9,36.2,,,,,,,1.0,1.0,3.0,,1.0,1.0,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,,,2.0,7.0,1.0,1.0,28.0,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,5.0,4.0,3.0,1.0,3.0,,3.0,1.0,3.0,2.0,,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1,3.0,7.0,45866.0,62500.0,11.0,2.0,4510.0,,7731.0,39.7,55.9,30.9,,,,,,,18.8,16.9,14.9,2.0,1.0,1.0,2.0,1946.0,1964.0,,126,2,1.0,,,0.9145,7222.1
937,1973,938,1,35.0,,,510.0,30.0,2.0,69.0,1,6420.0,1.0,3,1,35.0,26.0,770.0,3,1,1,22.0,1.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,245.0,50.0,1.0,69.0,6200.0,1.0,3,1,49.0,63.0,770.0,3,1,,0.0,1,1,,,,1,1,4.0,4.0,35.0,12.0,8.0,10.0,11.0,1.0,0.0,0.0,0.0,1,1,4.0,5,3.0,1.0,,2.0,,,5.0,3.0,1,0,0,2,0.0,1.0,8.0,3,3,3,17,6.59,7.87,1.46,3.02,6.72,31.3,,,,,,,1.97,5.59,7.18,4.37,6.61,48.3,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,3.0,3.0,3.0,,1.0,3.0,,1.0,,2.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,18.0,,1.0,1.0,2.0,2.0,,,2.0,1.0,18.0,,1.0,1.0,18.0,,1.0,,,,,,,,,,3.0,,4.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,7.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,,2.0,1.0,3.0,,1.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1,1.0,2.0,2,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,3.0,6.0,23588.0,32143.0,,3.0,9310.0,2190.0,,24.0,21.6,22.4,46.0,35.1,64.9,,,,,,,2.0,1.0,1.0,1.0,1938.0,1960.0,,123,2,1.0,,,0.9145,7222.1
938,1973,939,7,,,1.0,690.0,32.0,2.0,287.0,1,9640.0,1.0,3,1,22.0,13.0,1270.0,3,1,1,18.0,1.0,1.0,50.0,,,223.0,48.0,2.0,887.0,630.0,1.0,3,1,47.0,59.0,9180.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,3.0,2.0,47.0,11.0,,,8.0,0.0,,0.0,0.0,2,1,3.0,3,3.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,0,0,1,2,0.0,3.0,9.0,3,3,3,17,7.0,7.93,5.15,2.37,3.05,26.5,1.13,2.44,8.0,5.07,7.7,56.0,,,,,,,0.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,3.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,,4.0,1.0,1.0,5.0,,2.0,1.0,3.0,2.0,1.0,38.0,,2.0,6.0,1.0,1.0,38.0,,2.0,1.0,38.0,,2.0,1.0,18.0,,1.0,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,3.0,4.0,5.0,2.0,1.0,,2.0,1.0,3.0,3.0,1.0,3.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,3.0,6.0,32761.0,44643.0,21.0,1.0,8340.0,,2197.0,14.8,16.5,7.8,,,,,,,65.3,82.4,65.0,,1.0,1.0,1.0,1926.0,1944.0,,123,2,1.0,,,0.9145,7222.1
939,1973,940,7,,,1.0,325.0,30.0,2.0,717.0,1,5260.0,1.0,3,1,36.0,26.0,6990.0,3,1,1,31.0,2.0,1.0,40.0,,,331.0,42.0,2.0,907.0,5550.0,1.0,3,1,45.0,51.0,6370.0,3,1,961.0,44.0,2.0,407.0,9200.0,1.0,3,1,59.0,84.0,6080.0,3,1,,0.0,1,1,,,,1,1,3.0,0.0,36.0,12.0,,12.0,10.0,1.0,,,0.0,2,1,3.0,3,2.0,1.0,,2.0,,,3.0,2.0,0,0,0,2,0.0,1.0,8.0,3,3,5,10,3.06,7.76,8.0,3.17,3.48,34.9,3.08,7.96,7.93,3.01,2.94,34.5,5.85,7.4,4.78,3.21,6.08,41.2,5.0,1.0,3.0,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,28.0,,2.0,0.0,1.0,1.0,28.0,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,4.0,5.0,2.0,1.0,3.0,,1.0,3.0,3.0,1.0,3.0,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,3.0,6.0,23588.0,32143.0,,4.0,3951.0,5810.0,3700.0,35.3,57.1,21.1,60.4,46.1,83.9,,,,58.4,50.1,78.4,1.0,2.0,1.0,1.0,1937.0,1968.0,,126,2,1.0,,,0.9145,7222.1
940,1973,941,7,,,1.0,395.0,36.0,2.0,609.0,0,5860.0,,6,2,32.0,26.0,5380.0,6,2,1,21.0,2.0,1.0,89.0,,,706.0,29.0,2.0,119.0,9600.0,,6,2,35.0,28.0,2490.0,6,2,473.0,37.0,2.0,409.0,7200.0,,6,2,45.0,50.0,6190.0,6,2,,,4,2,,,,4,2,7.0,4.0,33.0,12.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,2,1,5.0,3,1.0,1.0,,2.0,,,3.0,7.0,0,4,0,3,0.0,1.0,9.0,3,3,5,10,4.19,7.65,7.84,3.26,3.27,35.2,6.93,7.97,3.13,2.1,3.09,22.6,2.35,7.86,1.41,3.79,6.66,36.6,5.0,2.0,,2.0,2.0,,2.0,3.0,2.0,2.0,,1.0,2.0,,3.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,4.0,1.0,5.0,3.0,2.0,,2.0,2.0,2.0,3.0,1.0,3.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,3.0,6.0,32761.0,44643.0,97.0,1.0,3990.0,8430.0,9790.0,35.8,56.1,22.8,31.2,29.5,33.0,,,,20.9,19.2,17.6,1.0,,1.0,1.0,1940.0,1961.0,,126,2,1.0,,,1.3717,7222.1
941,1973,942,7,,,1.0,376.0,43.0,2.0,717.0,1,5940.0,1.0,3,1,17.0,6.0,6990.0,3,1,2,29.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,533.0,36.0,2.0,139.0,8100.0,1.0,3,1,36.0,27.0,2670.0,3,1,,0.0,1,1,,,,1,1,3.0,0.0,69.0,17.0,15.0,12.0,,0.0,0.0,1.0,,2,1,5.0,3,2.0,1.0,,2.0,,,3.0,1.0,0,0,0,1,,0.0,,3,3,3,35,3.03,7.92,8.0,3.04,5.02,42.5,,,,,,,7.0,8.0,4.3,2.38,3.91,30.3,6.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,5.0,,2.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,48.0,,3.0,7.0,1.0,1.0,70.0,,2.0,,,,,,,,,2.0,3.0,,1.0,2.0,,,,2.0,3.0,,,,1.0,2.0,1.0,2.0,1.0,,1.0,4.0,,,,3.0,,,,3.0,3.0,,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,3.0,2.0,3.0,3.0,,,,,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2,4.0,,,,8.0,2.0,3210.0,8351.0,,45.3,66.9,34.1,26.1,24.0,25.4,,,,,,,2.0,,,1.0,1904.0,1933.0,,123,2,1.0,,,0.4572,7222.1
942,1973,943,1,50.0,,,245.0,50.0,2.0,537.0,1,160.0,1.0,3,1,44.0,49.0,4260.0,3,1,1,26.0,2.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,395.0,36.0,2.0,529.0,800.0,1.0,3,1,60.0,85.0,4190.0,3,1,,0.0,1,1,,,,1,1,3.0,4.0,46.0,16.0,12.0,12.0,12.0,3.0,1.0,1.0,1.0,1,1,3.0,1,3.0,1.0,,2.0,,,3.0,7.0,0,1,2,4,0.0,3.0,11.0,3,3,3,35,1.21,3.95,7.41,4.94,7.32,60.1,,,,,,,4.19,7.65,7.84,3.26,3.27,35.2,5.0,1.0,2.0,,1.0,2.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,28.0,,2.0,7.0,1.0,1.0,50.0,,3.0,1.0,28.0,,2.0,1.0,28.0,,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,2.0,1.0,,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2,3.0,7.0,58970.0,80357.0,,4.0,2190.0,3990.0,,52.5,57.7,60.2,76.3,93.7,72.3,,,,,,,1.0,2.0,1.0,3.0,1927.0,1953.0,,123,2,1.0,,,1.829,7222.1
943,1973,944,5,,,1.0,715.0,32.0,2.0,937.0,1,9130.0,1.0,3,1,35.0,29.0,770.0,3,1,1,27.0,2.0,1.0,40.0,,,372.0,46.0,2.0,718.0,5700.0,1.0,3,1,47.0,55.0,770.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,5.0,4.0,58.0,12.0,,8.0,12.0,0.0,,0.0,1.0,1,1,6.0,3,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,0,0,1,3,0.0,3.0,10.0,3,3,3,63,6.87,7.95,3.13,2.94,3.33,29.1,2.98,6.03,7.98,4.0,5.98,47.7,,,,,,,0.0,1.0,1.0,,1.0,4.0,,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,,,2.0,0.0,1.0,2.0,,,2.0,2.0,,,2.0,1.0,38.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,3.0,5.0,1.0,4.0,2.0,3.0,,2.0,3.0,3.0,1.0,4.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,2.0,2.0,2,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1,3.0,7.0,45866.0,62500.0,14.0,1.0,9852.0,,3211.0,32.0,25.4,39.4,,,,,,,38.8,57.6,27.8,1.0,1.0,1.0,3.0,1915.0,1942.0,,123,2,1.0,,,1.3717,7222.1
944,1973,945,5,,,1.0,142.0,60.0,2.0,857.0,1,2310.0,1.0,3,1,61.0,85.0,7860.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,86.0,69.0,2.0,877.0,2040.0,1.0,3,1,66.0,86.0,9160.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,74.0,12.0,14.0,8.0,,1.0,1.0,0.0,,2,1,3.0,3,1.0,1.0,,2.0,,,2.0,1.0,0,0,0,1,,,,3,3,3,63,1.97,2.03,8.0,4.99,6.14,63.6,,,,,,,1.05,0.06,7.97,5.97,7.96,59.6,6.0,1.0,2.0,,1.0,2.0,,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,48.0,,3.0,2.0,1.0,1.0,48.0,,3.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,3.0,5.0,2.0,4.0,1.0,3.0,,2.0,2.0,2.0,,,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1,,,,,18.0,1.0,1330.0,1410.0,,80.9,98.9,60.7,62.6,89.4,45.2,,,,,,,2.0,2.0,2.0,1.0,1899.0,,,123,2,1.0,,,0.4572,7222.1
945,1973,946,7,,,1.0,643.0,19.0,2.0,527.0,0,9640.0,,6,2,22.0,13.0,4470.0,6,2,2,14.0,2.0,,,,,,,,,,,4,2,,,,4,2,801.0,41.0,2.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,11.0,6.0,32.0,5.0,0.0,6.0,,0.0,0.0,0.0,,2,2,3.0,6,3.0,1.0,,1.0,1.0,1.0,2.0,7.0,1,3,2,1,0.0,0.0,5.0,3,3,3,5,6.89,8.0,6.48,2.06,2.19,23.4,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,1.0,,,,1.0,1.0,,3.0,,2.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,4.0,1.0,1.0,5.0,,1.0,,2.0,,5.0,2.0,2.0,1.0,1.0,2.0,1.0,18.0,,1.0,5.0,1.0,1.0,18.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,1.0,2.0,6.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,4.0,2.0,5.0,3.0,,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,2.0,,,,,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2,1.0,4.0,14415.0,19643.0,97.0,1.0,9714.0,6110.0,,14.8,16.5,7.8,39.9,45.2,40.3,,,,,,,2.0,1.0,,3.0,1941.0,1955.0,,125,2,1.0,,,0.4572,7222.1
946,1973,947,1,30.0,,,694.0,32.0,2.0,,0,,,7,3,,,,5,2,5,,,,,,,,,,,,,4,2,,,,4,2,680.0,40.0,2.0,559.0,8140.0,,6,2,38.0,35.0,4280.0,6,2,,,4,2,,,,4,2,14.0,2.0,22.0,11.0,,,,0.0,0.0,0.0,,2,2,4.0,6,3.0,1.0,,2.0,,,2.0,3.0,0,1,0,2,0.0,2.0,2.0,3,1,1,3367,5.87,7.79,4.7,2.82,3.73,26.9,,,,,,,6.69,7.97,3.71,2.9,5.19,33.4,0.0,2.0,,1.0,1.0,1.0,,3.0,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,18.0,,1.0,4.0,,1.0,18.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,,3.0,1.0,1.0,3.0,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,2.0,,,,,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2,1.0,3.0,5242.0,7143.0,97.0,1.0,8340.0,8720.0,,,,,28.4,21.7,33.8,,,,,,,1.0,1.0,1.0,2.0,1951.0,,,124,2,1.0,,,0.9145,7222.1
